C,gamma,kernel,accuracy,recall,model_type,n_estimators,max_depth,learning_rate
,,,0.8721,0.752,XGB,2200.0,6.0,0.2335555555555555
,,,0.869,0.7493,XGB,2500.0,6.0,0.2335555555555555
,,,0.868,0.7467,XGB,2800.0,6.0,0.2335555555555555
,,,0.869,0.752,XGB,3100.0,6.0,0.2335555555555555
,,,0.8536,0.7102,XGB,100.0,9.0,0.2335555555555555
,,,0.8628,0.7363,XGB,400.0,9.0,0.2335555555555555
,,,0.8628,0.7415,XGB,700.0,9.0,0.2335555555555555
,,,0.8598,0.7337,XGB,1000.0,9.0,0.2335555555555555
,,,0.8588,0.7311,XGB,1300.0,9.0,0.2335555555555555
,,,0.8588,0.7311,XGB,1600.0,9.0,0.2335555555555555
,,,0.8608,0.7311,XGB,1900.0,9.0,0.2335555555555555
,,,0.8588,0.7285,XGB,2200.0,9.0,0.2335555555555555
,,,0.8608,0.7311,XGB,2500.0,9.0,0.2335555555555555
,,,0.8608,0.7337,XGB,2800.0,9.0,0.2335555555555555
,,,0.8598,0.7311,XGB,3100.0,9.0,0.2335555555555555
,,,0.8362,0.6736,XGB,100.0,3.0,0.2667777777777778
,,,0.8516,0.7232,XGB,400.0,3.0,0.2667777777777778
,,,0.8526,0.7258,XGB,700.0,3.0,0.2667777777777778
,,,0.8506,0.7206,XGB,1000.0,3.0,0.2667777777777778
,,,0.8557,0.7285,XGB,1300.0,3.0,0.2667777777777778
,,,0.8567,0.7311,XGB,1600.0,3.0,0.2667777777777778
,,,0.8536,0.7232,XGB,1900.0,3.0,0.2667777777777778
,,,0.8577,0.7311,XGB,2200.0,3.0,0.2667777777777778
,,,0.8536,0.7285,XGB,2500.0,3.0,0.2667777777777778
,,,0.8536,0.7258,XGB,2800.0,3.0,0.2667777777777778
,,,0.8516,0.7258,XGB,3100.0,3.0,0.2667777777777778
,,,0.8557,0.7076,XGB,100.0,6.0,0.2667777777777778
,,,0.8649,0.7415,XGB,400.0,6.0,0.2667777777777778
,,,0.8628,0.7389,XGB,700.0,6.0,0.2667777777777778
,,,0.8618,0.7389,XGB,1000.0,6.0,0.2667777777777778
,,,0.8608,0.7363,XGB,1300.0,6.0,0.2667777777777778
,,,0.8618,0.7389,XGB,1600.0,6.0,0.2667777777777778
,,,0.8628,0.7415,XGB,1900.0,6.0,0.2667777777777778
,,,0.8628,0.7415,XGB,2200.0,6.0,0.2667777777777778
,,,0.8628,0.7415,XGB,2500.0,6.0,0.2667777777777778
,,,0.8639,0.7441,XGB,2800.0,6.0,0.2667777777777778
,,,0.8618,0.7389,XGB,3100.0,6.0,0.2667777777777778
,,,0.8577,0.7023,XGB,100.0,9.0,0.2667777777777778
,,,0.8639,0.7258,XGB,400.0,9.0,0.2667777777777778
,,,0.8659,0.7311,XGB,700.0,9.0,0.2667777777777778
,,,0.8649,0.7311,XGB,1000.0,9.0,0.2667777777777778
,,,0.868,0.7389,XGB,1300.0,9.0,0.2667777777777778
,,,0.8669,0.7363,XGB,1600.0,9.0,0.2667777777777778
,,,0.868,0.7389,XGB,1900.0,9.0,0.2667777777777778
,,,0.8669,0.7363,XGB,2200.0,9.0,0.2667777777777778
,,,0.868,0.7389,XGB,2500.0,9.0,0.2667777777777778
,,,0.8669,0.7389,XGB,2800.0,9.0,0.2667777777777778
,,,0.8659,0.7389,XGB,3100.0,9.0,0.2667777777777778
,,,0.8424,0.6893,XGB,100.0,3.0,0.3
,,,0.8567,0.7285,XGB,400.0,3.0,0.3
,,,0.8526,0.7258,XGB,700.0,3.0,0.3
,,,0.8567,0.7311,XGB,1000.0,3.0,0.3
,,,0.8567,0.7311,XGB,1300.0,3.0,0.3
,,,0.8567,0.7311,XGB,1600.0,3.0,0.3
,,,0.8577,0.7337,XGB,1900.0,3.0,0.3
,,,0.8588,0.7363,XGB,2200.0,3.0,0.3
,,,0.8567,0.7337,XGB,2500.0,3.0,0.3
,,,0.8567,0.7337,XGB,2800.0,3.0,0.3
,,,0.8588,0.7389,XGB,3100.0,3.0,0.3
,,,0.8516,0.7102,XGB,100.0,6.0,0.3
,,,0.8598,0.7337,XGB,400.0,6.0,0.3
,,,0.8598,0.7311,XGB,700.0,6.0,0.3
,,,0.8547,0.7285,XGB,1000.0,6.0,0.3
,,,0.8588,0.7337,XGB,1300.0,6.0,0.3
,,,0.8588,0.7337,XGB,1600.0,6.0,0.3
,,,0.8588,0.7311,XGB,1900.0,6.0,0.3
,,,0.8588,0.7311,XGB,2200.0,6.0,0.3
,,,0.8598,0.7337,XGB,2500.0,6.0,0.3
,,,0.8577,0.7311,XGB,2800.0,6.0,0.3
,,,0.8588,0.7311,XGB,3100.0,6.0,0.3
,,,0.8628,0.718,XGB,100.0,9.0,0.3
,,,0.87,0.7415,XGB,400.0,9.0,0.3
,,,0.868,0.7415,XGB,700.0,9.0,0.3
,,,0.868,0.7467,XGB,1000.0,9.0,0.3
,,,0.8669,0.7441,XGB,1300.0,9.0,0.3
,,,0.8659,0.7441,XGB,1600.0,9.0,0.3
,,,0.868,0.7441,XGB,1900.0,9.0,0.3
,,,0.8649,0.7441,XGB,2200.0,9.0,0.3
,,,0.8639,0.7415,XGB,2500.0,9.0,0.3
,,,0.8628,0.7415,XGB,2800.0,9.0,0.3
,,,0.8628,0.7415,XGB,3100.0,9.0,0.3
